,petid,magnitude,score
8079,010a59236,3.7,0.6
8080,24750a30f,3.8,0.6
8081,f922bd640,0.5,0.5
8082,886d23c56,11.3,0.4
8083,9d137bf2e,2.0,0.1
8084,afa694eb4,0.2,0
8085,a113449ce,2.7,0.3
8086,ca7075738,0.0,0
8087,a032cd2e1,5.5,0.1
8088,bf458a7d4,2.1,0.1
8089,2fb22dd88,0.0,0
8090,7e681c7eb,0.0,0
8091,1d7e844a7,0.2,-0.2
8092,c27f27a68,1.9,0.3
8093,6ad5aa95c,0.0,0
8094,d72bc7206,0.9,0.9
8095,d8060a227,1.6,0
8096,196195aee,1.0,0.5
8097,c37774c72,6.5,0.2
8098,5b31b0fa4,1.5,0.5
8099,73ab55e8c,5.2,0.4
8100,827ac9a9f,0.5,0.5
8101,2db6c996b,0.8,-0.2
8102,945a7a8dd,2.9,-0.1
8103,33dda6165,1.6,0.4
8104,5e6c38ddf,0.5,0.2
8105,01c7411ef,1.3,0.2
8106,0149d04e7,2.4,0.4
8107,0118db3a8,0.5,0.2
8108,a72492a9d,1.7,0.1
8109,82c51a95a,2.6,0.4
8110,2039114f1,0.6,-0.2
8111,de67abe0b,2.8,-0.1
8112,6aff78ff8,0.5,0.2
8113,4529e91da,3.2,0.1
8114,3069e2d3c,0.2,0
8115,4e7a22c99,0.9,0.9
8116,5510ac89a,1.3,0.4
8117,cf77fed94,3.9,0.4
8118,ea11b6f12,1.7,0.1
8119,fdd77ab31,0.4,0.1
8120,bbf3097d0,3.0,0.7
8121,f00413d87,0.8,0.8
8122,2f73851f5,5.3,0
8123,6ea2ddaf2,3.3,0
8124,a2b2ff582,1.7,0.2
8125,44965fd2c,0.0,0
8126,8dde63c12,1.6,0
8127,70fb603fd,0.4,0.4
8128,2ee5073bc,0.0,0
8129,258667857,1.3,0.2
8130,9bcd62ef1,1.3,0
8131,6c803e00e,1.4,0.2
8132,971c160c7,1.1,0.5
8133,8bf0f354b,1.0,0.5
8134,f6c91bc20,1.0,0.5
8135,f104f8045,3.2,0.3
8136,ff125cf8d,0.9,0.1
8137,84e146ba6,0.0,0
8138,a21f20530,2.9,0.1
8139,ee5ceb065,0.2,0
8140,0f1a3ce5a,1.1,0.5
8141,c8c313331,3.3,0
8142,4331ce278,1.4,0.2
8143,de2460808,1.6,0.2
8144,33c73d9ad,0.1,0.1
8145,24bbd04ce,5.0,0.4
8146,c7561189e,2.1,0.2
8147,863262193,4.6,0.5
8148,c8208c3c9,1.2,0.3
8149,8dbbd91bb,1.0,0.1
8150,adc5ada07,0.9,0.9
8151,20fee2991,3.6,0.2
8152,05dc47bda,2.2,0.4
8153,e42dea43d,1.7,0.4
8154,86c131c22,1.6,0
8155,5324ef3fb,2.5,0.4
8156,c8f4a2877,1.7,0.5
8157,610246129,3.0,0.1
8158,4138a8f48,1.5,0.1
8159,e09807e6e,2.1,0.1
8160,b70f7c3d6,2.4,0.2
8161,8f21fee9f,1.2,0.3
8162,ef9154afe,1.7,0
8163,9351d5173,3.1,0.7
8164,53549acd2,3.2,0.3
8165,c2386bba2,1.7,0
8166,cbd5f7a45,0.8,0.8
8167,72626612c,0.4,0.2
8168,7bf8a38ee,2.4,0.2
8169,18751b49e,3.3,0.4
8170,b612d6ba3,0.6,0.6
8171,9e046289f,0.2,0.2
8172,0e107c82f,0.4,0.4
8173,94438a5c5,1.5,0.2
8174,a1e9aae7c,0.1,-0.1
8175,73a2be705,4.7,0
8176,d470889c4,1.5,0
8177,e46fa829b,0.5,0.2
8178,9feae89ad,2.7,0.2
8179,54e0ac09d,0.0,0
8180,9b1241ef0,2.4,0.2
8181,1a3da2ae5,0.8,0.3
8182,84f308399,0.5,0.2
8183,03ea48efa,1.7,0
8184,6436c1a59,2.2,0.3
8185,ed6684f3a,1.0,-0.2
8186,b0d8b0778,0.3,0.3
8187,d5b9cbf05,0.9,0
8188,6846c8719,0.9,0.4
8189,f61cec80a,1.2,0.2
8190,3a93093cc,1.0,0.3
8191,b84319e15,4.1,0.3
8192,fe0e76ddf,0.9,0.9
8193,97cdcca1f,0.0,0
8194,e4bc68f06,2.6,0.8
8195,03d59fc21,1.3,0.1
8196,a8f735068,0.1,0.1
8197,71eac2c5e,0.1,0.1
8198,20f82514c,1.3,0.2
8199,189eaf5c4,3.5,0.7
8200,045543730,1.6,0.5
8201,93b1ca32c,2.8,0.2
8202,ec30a3b11,6.3,0.3
8203,29778124f,4.6,0.3
8204,0ace65bc4,1.3,0.3
8205,14155e8c0,3.3,0.4
8206,239b75387,2.4,0
8207,ec15875ea,2.5,0.6
8208,311479c63,0.1,0.1
8209,ec7eecc57,3.7,0
8210,fea8ba32e,1.2,0
8211,d9b4b1930,0.8,0.4
8212,701c7e67e,1.0,0.5
8213,a5984b6df,1.5,0.5
8214,8ab1bbd3f,0.8,0
8215,3cc84c2f8,2.8,0.1
8216,b879a154c,2.8,0.2
8217,7abe9a0a1,2.4,0.4
8218,2f7da7f8f,1.8,0.9
8219,8c28914a9,0.1,0
8220,d5f441f79,1.8,0.9
8221,a1be4d855,4.8,0.4
8222,ee590e762,1.3,0.3
8223,62eb0363d,0.3,0.3
8224,a7e623e5a,1.1,0.2
8225,85ff0f493,1.5,0.1
8226,804d08f42,1.6,0.3
8227,82563b26e,0.2,0.2
8228,167233db2,0.0,0
8229,e6c917eb2,0.9,0.9
8230,be16b20d6,4.2,0.1
8231,8dc7b3ffa,1.3,0.2
8232,87b753139,2.4,0.1
8233,ec6bb5fb6,7.0,0.3
8234,e4eccb132,1.0,0.1
8235,88f3a5fd6,0.9,0.1
8236,a710da2ab,0.7,0.7
8237,0bd4aed6b,0.8,0.8
8238,a7560614d,0.1,0
8239,76a045292,2.6,0.4
8240,fe22cc3da,0.9,0
8241,58a79a8a1,3.7,0.1
8242,72bfc767c,1.4,0.7
8243,5ba0605b9,2.0,0.5
8244,9b344389b,2.9,-0.1
8245,bdbe7091f,2.0,0
8246,f24000fbc,5.4,0.4
8247,178629125,8.4,0.1
8248,1d164a82a,2.9,0.1
8249,4c9e42452,4.1,0.6
8250,62d911513,4.2,0.5
8251,d86f635fb,0.3,0.3
8252,f05665d6d,4.0,0
8253,9197674f9,2.4,0.4
8254,d77a6813d,1.6,0.3
8255,933da53ee,3.2,0.2
8256,6d59be88d,0.0,0
8257,aa7548beb,0.9,0.9
8258,6f3e4618d,5.2,0.2
8259,9b9873716,2.8,0.5
8260,1f2d73626,0.0,0
8261,4b1f93aac,0.4,0.2
8262,17d90c2d9,2.6,0.3
8263,2c401c793,1.4,0.4
8264,63051e3ca,0.3,-0.3
8265,5aeba94a3,1.3,0
8266,05aad3b3f,0.8,0.2
8267,5017052e7,1.7,0.3
8268,ce971a506,2.5,0.2
8269,dd79180bc,1.1,0.1
8270,a952a211e,1.4,0.7
8271,ad491b969,0.4,0.1
8272,8849d3fe9,5.1,0.3
8273,062b387cf,4.9,0.3
8274,e3ae90795,5.9,0.4
8275,e3c2316ef,0.9,0.9
8276,93d43258b,0.4,-0.1
8277,9012ebabb,1.3,0.6
8278,148f526cb,1.6,0.5
8279,3fd75e77d,0.9,0.9
8280,0719de933,0.0,0
8281,3209cdc3c,4.0,0
8282,d1a9104a1,1.4,-0.1
8283,a27b7e4b1,1.2,0.3
8284,e7db9c90c,2.4,0.2
8285,3a8f24615,0.9,0.9
8286,ea099a3ec,0.8,0.8
8287,7e69c99bc,0.3,0
8288,b53990a1d,1.2,0.4
8289,5ca64db1a,1.1,0.3
8290,bf2b57c9d,1.5,0
8291,78551abb5,0.9,0.9
8292,acfbc9b71,1.0,0.4
8293,fc46e61c5,4.1,0.2
8294,be7b65c23,2.7,0.1
8295,f000f169a,0.7,0.1
8296,a6c985a00,2.8,0
8297,96c93dcc0,0.8,0.8
8298,f20390dba,2.0,0.5
8299,dd2452dfa,0.3,0
8300,43e4cb788,0.5,0
8301,90c5437de,1.3,0
8302,9a48cc316,4.3,0.6
8303,845703071,0.2,0
8304,58e2cf3d9,0.9,0.9
8305,0b942f000,1.9,0
8306,e5ffc0a9d,2.7,0.1
8307,a3f6438ea,3.7,0.2
8308,a6cf89c61,1.1,0.1
8309,942af9028,0.8,0
8310,e464e666d,1.3,0.3
8311,10711bb95,1.8,0
8312,7028ea673,4.2,0.3
8313,249540f2d,5.1,0
8314,886debfe8,5.9,0.4
8315,f3c42e04b,2.3,0.2
8316,4d2dec2f3,0.4,0
8317,838c5c399,0.9,0.1
8318,c432261a7,0.9,0.1
8319,239047f66,4.0,0.4
8320,f11772123,0.6,-0.6
8321,92c48ece4,0.3,-0.3
8322,514db7301,2.8,0.1
8323,b887b2037,1.7,0
8324,1c411730a,1.9,0.2
8325,a2cd0e1e4,0.8,0.8
8326,82d0651f3,1.5,0.5
8327,7b2336880,1.8,0.1
8328,df25863ad,3.9,0.2
8329,d8f3da4b6,0.1,0.1
8330,e7a24f9e9,2.6,0.6
8331,df89a82ab,1.2,0.4
8332,b03b1a110,1.1,0.5
8333,bb051be7c,2.4,0.6
8334,259dc7e9a,1.3,0
8335,3af78213e,4.1,0.4
8336,358517d09,1.4,0.1
8337,e24b153bb,8.9,0.3
8338,6697a7f62,2.6,0.8
8339,2bf49ebb9,5.4,0.4
8340,ff9f62e79,1.9,0.2
8341,4d3526802,1.4,0.2
8342,08ee62d43,1.8,0.4
8343,ae5f13659,0.2,0.2
8344,fb278c21e,1.4,0.4
8345,6fe7448a5,0.1,0.1
8346,4bd7346d6,3.7,0.4
8347,758a6def9,0.4,0.1
8348,8e3473e81,3.9,0.3
8349,f1775b51b,1.3,0.3
8350,af1c2888d,0.7,-0.7
8351,31eb7b312,2.2,0.4
8352,9397426ea,6.4,0.3
8353,ab2c124e7,0.8,0.8
8354,0ac2e7d16,11.9,0
8355,cb05f298c,4.3,0.4
8356,4bbc7992a,2.1,0.5
8357,94aec9453,0.9,0.9
8358,7aefa7eeb,4.2,0.8
8359,387147d00,1.5,0
8360,eff6d721e,3.3,0
8361,b9d28a286,1.7,0.5
8362,27bf3ae34,3.8,0.3
8363,949fbd095,2.1,0.4
8364,7f670fb1d,2.9,0.3
8365,275df2552,0.0,0
8366,95183dc31,2.1,0.1
8367,2ac979cf7,2.7,0.4
8368,b2b5ee33a,0.2,-0.2
8369,267162afd,1.3,0.6
8370,eb22ed27d,1.1,0.3
8371,b41d5c9c4,3.5,0.4
8372,5c810c552,1.4,0.7
8373,c59d7c9f3,2.7,0.2
8374,17ba1d7ce,1.5,0.3
8375,d24b8cde0,0.3,0.3
8376,7d3dd49c5,0.9,0.9
8377,54b6c1d72,7.1,0.5
8378,a237fba21,2.6,0.5
8379,7e8bab7a5,3.3,0.5
8380,fd2d48292,1.0,0.5
8381,4e37bb1e2,2.3,0.4
8382,563854d72,4.3,0.6
8383,9e2039291,6.5,0.3
8384,628f11673,0.5,0.1
8385,026c5716f,2.4,0.6
8386,ba7b8cac2,1.5,0.7
8387,3970cb015,2.1,0.5
8388,3cae1b9ae,1.9,0.6
8389,21a56b530,2.3,0
8390,6d53b2d19,4.4,0.2
8391,790e639ed,1.1,0.2
8392,98fbd3b39,2.6,0.1
8393,4f66a72ef,0.7,-0.7
8394,89e43a001,2.1,0.4
8395,e9a47e731,1.9,-0.2
8396,fe2d576c2,1.7,0.3
8397,530c897a2,2.4,0.4
8398,ea4fe7ae2,8.2,0.4
8399,7df56218d,3.1,0.2
8400,08b454900,5.9,0
8401,e128e9022,0.1,0.1
8402,0910c13a3,0.1,0.1
8403,2318247fb,2.2,0.1
8404,fa7b75c6c,1.7,0.3
8405,721acc718,6.6,0.1
8406,a04a67a2e,1.2,0.4
8407,9999b8c82,4.1,0.2
8408,98e1a3f01,2.6,0.4
8409,1e8d8e53e,1.1,0.5
8410,79786edcd,0.1,0.1
8411,cb15b5fb8,1.5,0.3
8412,699ee7fa6,2.3,0.2
8413,9c583aec6,2.0,0.2
8414,3f5ec6144,1.9,0.1
8415,0fb6881ae,0.3,0.1
8416,a6fbe0f38,2.1,0.4
8417,76c194060,1.2,0.1
8418,36e02d379,1.1,0.4
8419,26f026215,0.2,0.2
8420,d37659c5d,0.7,0.3
8421,042b1e55f,1.1,0.2
8422,7ebdfc3b7,1.4,0.7
8423,6adc3bf2f,0.5,0.5
8424,37ae0cd69,1.9,0.6
8425,5c60d114f,2.9,0.1
8426,d65b5a052,0.3,0.3
8427,656a0a459,3.4,0
8428,15592a54c,2.8,0.2
8429,d24c30b4b,0.2,0
8430,bd006f963,2.6,0
8431,c626f2f93,0.3,0.3
8432,a1ba2f016,0.8,0.4
8433,b3543dda3,0.6,-0.1
8434,b8daff578,2.2,0.4
8435,ce4484c3d,0.6,0.3
8436,65650b974,0.9,0.9
8437,0993b5aa2,1.3,0.6
8438,8e8965ae1,1.8,0
8439,119835ef9,1.8,0
8440,85188cb67,2.2,0.2
8441,af32c8be0,0.9,0.3
8442,0b01864e2,0.3,0.3
8443,6434d0273,5.1,0.4
8444,f2fba72d2,0.5,0.5
8445,8fa705c07,0.2,0.2
8446,9acf4992b,1.7,0.1
8447,ecba82fc3,6.8,0.2
8448,72b0d2b06,0.2,0
8449,060b52c3b,3.1,0.2
8450,f5dc70d35,0.1,0.1
8451,fc8c8d169,7.0,0.1
8452,43ec1b64b,3.8,0.3
8453,3033b66f9,1.5,0.2
8454,7390b70c5,10.6,0.2
8455,fa1d3af33,0.9,0.9
8456,9c777bb01,5.7,0.4
8457,1acab1703,2.5,0.6
8458,6c71db5b5,2.6,0.3
8459,bd5ac00df,1.9,0.1
8460,ab87287a4,3.0,0.6
8461,0a71e754f,4.6,0.1
8462,1045bb4c4,0.8,0.2
8463,87554ea1f,1.0,0.1
8464,2b4017cf2,1.3,0.6
8465,04391c798,0.4,0.4
8466,0632ba05a,1.7,0.4
8467,f3326d571,0.9,0.4
8468,3cc9490b8,1.6,0.3
8469,95696f11b,3.2,0.1
8470,1e51ad3d5,0.7,0.7
8471,41c61ed91,7.1,0.4
8472,c1f738966,0.7,0.7
8473,127daa5e3,0.1,-0.1
8474,982564925,0.0,0
8475,60e5899e2,1.4,0.7
8476,d2b59ecaa,1.1,0.1
8477,3d3006ccc,1.1,0.2
8478,11e6c4d80,2.2,0.7
8479,796cc971d,1.7,0.3
8480,a40a230be,0.5,0.1
8481,8a2faaf1f,8.7,0.4
8482,1042ee67b,0.8,0.4
8483,b8c54bc91,0.0,0
8484,27ec72a29,1.7,0
8485,992feb0f1,6.2,0.4
8486,562b8da1d,1.8,0.2
8487,ef5b463d4,3.1,0.5
8488,69a15acbb,2.8,0.2
8489,2b1582f99,3.0,0.5
8490,02a8e44b1,1.1,0.1
8491,2ba8bb04a,2.0,0.3
8492,7c7a54cbe,5.0,0.3
8493,85a79f281,1.2,0.6
8494,7df257784,1.7,0.8
8495,6a8d98847,0.9,0.9
8496,140ef35de,0.6,-0.6
8497,f45176c4c,0.7,0.7
8498,8f7433061,0.3,0
8499,356d9395d,1.0,0.5
8500,c320a6005,5.3,0.4
8501,48aa8ee7c,3.1,0.3
8502,80b25cc78,8.5,0.3
8503,1c59513dd,0.9,-0.9
8504,b13e4afff,1.8,0.4
8505,e9292cee2,1.1,0.3
8506,7beb8f666,0.5,-0.1
8507,b560efa40,2.0,0.6
8508,6f85ce1a9,1.9,0.4
8509,67221a8f8,2.9,0.1
8510,7ec261d88,0.9,0.9
8511,7d2fe6bb6,1.8,0.4
8512,714e287c7,2.4,0.8
8513,a2e82a58a,0.6,0.3
8514,da7680082,1.5,0.2
8515,a24bb77d1,1.0,0.2
8516,d02861aca,5.1,0.4
8517,aa7395687,1.1,0.2
8518,3c3b9b731,0.9,0.9
8519,8a5d7e622,2.5,0.2
8520,2179be57e,1.0,0.4
8521,57dcbe4c9,3.0,0.3
8522,6b86ed0e0,0.1,0.1
8523,552d8047c,3.7,0.6
8524,fc63194d1,9.3,0.2
8525,9466aa6bc,0.8,0.8
8526,ea087d248,0.3,0.3
8527,4450245b0,1.5,0.2
8528,5e10e3f87,2.6,0.6
8529,209e4f717,0.2,0
8530,f77452d59,2.6,0.1
8531,4482a8d57,1.0,0.3
8532,d05933e84,0.0,0
8533,5bae0f028,2.1,0.1
8534,dfe83669d,1.0,0
8535,22b562975,0.8,0.1
8536,021b0b7bd,2.5,0.2
8537,bef897b2b,2.1,0.1
8538,39bff85f9,2.9,0.1
8539,61fa7980d,3.1,0.4
8540,69834808b,4.9,0.2
8541,e4f117930,3.2,0.2
8542,0a796c967,2.7,0.3
8543,907fc239e,3.5,0.7
8544,97450a196,0.2,0.2
8545,db5d27601,2.8,0.5
8546,a1019e087,2.9,0.5
8547,0fe8ffc8e,1.9,0.4
8548,52c49d6b6,0.5,0.2
8549,85d78c2c2,2.7,0.6
8550,a819792f7,3.9,0.7
8551,7f5e7cf4a,1.4,0
8552,a8cfbf446,0.7,0.7
8553,81075b785,2.5,0.3
8554,25c681109,2.3,0.1
8555,dc23feccc,1.8,-0.6
8556,a3dfe1991,0.1,0
8557,f5a34370d,0.3,0.3
8558,dc3066d92,1.2,0.6
8559,9aa9d63f8,1.7,0.8
8560,5e5b9483c,1.9,0
8561,b62fc7bde,14.0,0.4
8562,ddeeba131,1.9,0.3
8563,9b95ec85b,2.9,0
8564,348665874,1.1,0
8565,bdbe9a6e3,1.6,0.4
8566,a426ef14d,1.5,0.7
8567,f66e4eecf,0.1,0.1
8568,38c5d4e0e,1.9,0.9
8569,ad5118660,0.6,0.3
8570,732fa3cb9,4.6,0.4
8571,e945a1e04,1.8,0.4
8572,e468bfbca,1.1,0.2
8573,f4ab04385,1.8,0.1
8574,6282ddf87,1.9,0.2
8575,38e12233c,2.4,0.3
8576,164857bd8,0.9,0.9
8577,d404012af,0.6,0.6
8578,36bec0c95,3.8,0.5
8579,c00b7ba5d,7.0,0.5
8580,cec78d912,1.8,0.9
8581,3a5fb3c1f,0.5,-0.5
8582,8c2e6c331,1.3,0.2
8583,e1671ccb9,0.9,0.4
8584,bfdff0622,8.8,0.1
8585,5ac95823c,2.6,0.2
8586,d5c68b3bf,2.3,0.5
8587,0e9c1385c,0.4,-0.1
8588,e99a775d2,3.0,0
8589,fa87afa7d,16.4,0
8590,a7baf1366,3.4,0.2
8591,b2f21fe63,1.0,0.5
8592,e86af84c5,1.4,0
8593,f94991b4c,2.8,0.1
8594,a56bbc295,0.6,0.6
8595,764fac30e,4.5,0.5
8596,b32aa8dec,1.0,0.3
8597,c160e581a,1.2,0.6
8598,822193428,2.8,0.5
8599,50e35cd70,2.3,0.1
8600,da6950564,2.9,0.1
8601,8a72708bc,2.6,0.5
8602,88dbaffe0,1.5,0.4
8603,a99968c35,3.4,0
8604,9b09114c4,0.9,0.9
8605,215b68785,3.9,0.2
8606,682b7b7d0,2.1,0.4
8607,a0cc9df12,5.8,0.4
8608,615213076,0.5,0.5
8609,fcf5f5a0d,1.5,0.2
8610,3afb76273,4.7,0.4
8611,659dc9159,2.3,0.3
8612,45271caa8,0.1,0
8613,cf8539482,1.5,0.5
8614,06904db12,0.2,-0.2
8615,776f7e340,0.7,0.7
8616,569e2b299,2.2,0.4
8617,32afa462f,3.2,0
8618,6d5fc90f3,3.0,0.2
8619,e5d43f373,0.9,0.4
8620,e3d9dc96d,0.0,0
8621,382cc2865,3.4,0.5
8622,bfe061b7e,1.7,0.8
8623,041cf403e,8.2,0.2
8624,65b46ef09,3.7,0.6
8625,bd4059588,0.0,0
8626,1a6becd27,1.1,0.3
8627,14a1d0eb4,1.8,0.1
8628,7e29d5a9d,1.0,0.3
8629,295b1eef3,0.4,0.4
8630,da8054bfa,0.8,0.8
8631,945a6fa56,1.1,-0.3
8632,5f20dde82,2.6,0.8
8633,dffc44afc,0.9,0.2
8634,6f94c942b,2.2,0.5
8635,f34b0a578,0.6,0.1
8636,3f5405630,0.2,0
8637,1020c8f00,3.1,0.1
8638,e31df86bc,0.0,0
8639,7e250a5f1,2.0,0.2
8640,ba42b457d,0.8,0.2
8641,b99644a34,0.5,0
8642,48a2630a1,1.3,0
8643,1ddc14ad6,1.3,0.1
8644,440676acb,0.1,0
8645,e37ad2cc2,1.9,0.9
8646,f031aaaef,2.8,0.2
8647,9bfddbc4c,1.4,0.3
8648,22992ecd0,2.9,0.5
8649,ebcdfedd2,3.0,0
8650,ac4c28677,2.9,-0.3
8651,ec4089e58,1.5,0.2
8652,50d1c2157,0.0,0
8653,f665c5189,4.6,0.3
8654,f2a6e7dac,1.9,0
8655,5e5d1fc6d,1.0,0.3
8656,38d23c02f,1.2,0.1
8657,bbd8a4220,1.6,0.4
8658,31926dd6d,2.7,0.6
8659,0e30e8240,3.1,0.2
8660,eef0fa0ef,0.8,0.4
8661,492fe3371,2.0,0.2
8662,a31b05e99,0.5,0.1
8663,637186543,2.6,0.5
8664,9521ff66b,2.1,0
8665,f5fc7d4a5,4.3,0.1
8666,4f512c3fe,1.8,0
8667,f51e72db2,1.2,0.1
8668,ba6fee44e,2.5,0.6
8669,e5e06c8dd,1.4,0.7
8670,d6209194b,2.4,0.3
8671,19b1f4263,0.4,0
8672,3e158c21e,1.3,0.6
8673,d94f98004,0.3,-0.1
8674,eea30b615,0.5,0.1
8675,ffab93d18,3.6,0.3
8676,6d95c8ec6,1.1,0.3
8677,558ca2c00,3.0,0.4
8678,44c8447f9,1.8,-0.2
8679,93685a66f,2.8,0.3
8680,62817491e,0.0,0
8681,9ee370ef6,2.9,0.2
8682,6840e38e5,1.2,0.2
8683,71deb8267,0.9,0.9
8684,c6f877dda,0.4,0.4
8685,ee93b2d47,0.9,0.4
8686,4f66fa0c3,0.9,0.9
8687,6f93a41c5,1.9,0.4
8688,933e0a3e8,4.3,0.2
8689,d418ea0ad,1.8,0.6
8690,90bc90da2,2.4,0.3
8691,1f393155e,0.0,0
8692,e22b9edd0,1.2,0.4
8693,da405f364,0.5,0.5
8694,8991aff61,2.1,0.7
8695,32ac38a9f,11.5,0
8696,8d0a7a7ac,1.9,0.1
8697,b23e29c89,9.8,0.3
8698,c906d6c03,1.9,0.1
8699,fee0b4da6,2.3,0.1
8700,b8acbc614,0.3,-0.3
8701,796781fbb,0.1,0.1
8702,5b7fd5349,0.0,0
8703,232aee73d,1.3,0.4
8704,afa1e2afb,2.5,0.6
8705,a73915bd2,8.4,0.4
8706,4e0d70679,0.9,0.9
8707,5b07e0e6a,0.3,-0.3
8708,fe3e235e0,2.0,0.3
8709,987baa1c7,2.4,0.3
8710,82a108c64,0.9,0.9
8711,b15d56540,0.0,0
8712,124e6af5e,2.3,0.2
8713,45c871da9,2.3,0.7
8714,c0488da92,0.2,0.2
8715,210c4a637,9.9,0.3
8716,c7726d2a4,0.3,0
8717,c0b5e6036,0.6,0.3
8718,c7f20f68c,1.4,0.2
8719,f90762cef,1.5,0.3
8720,6dd6775e2,0.8,0.2
8721,a62fcea51,4.1,0.3
8722,14410015e,0.3,0.1
8723,23874f644,0.8,0.4
8724,ed97f6919,7.6,0.4
8725,67ba0fe06,1.0,0.3
8726,b16c55a91,1.4,0.4
8727,516fcfdf9,1.3,0
8728,dd5f93066,1.0,0.3
8729,ff1613693,2.5,0.4
8730,3779a7d91,3.0,0.3
8731,f9878da24,3.3,0.3
8732,01c3c09df,2.3,0.2
8733,113252df2,1.2,0.4
8734,88df1460d,2.2,0.2
8735,c81372ddd,1.8,0.2
8736,f9347cf8e,0.2,0.1
8737,f9a962ccc,3.6,0.4
8738,99c7658be,0.4,0.4
8739,b0dc1d4f0,0.8,0.1
8740,26e02fdeb,3.5,0.5
8741,39b7ed1c3,2.8,0.1
8742,6f63c5c04,0.5,0.1
8743,393d6bda1,1.8,0.4
8744,f68c70fe1,0.8,-0.1
8745,74ca92e79,1.4,0.3
8746,988c18c10,2.3,0
8747,4f94e2b5a,1.8,0.5
8748,92e87765e,1.4,0.7
8749,8a3bb842e,1.2,0.4
8750,baa4b862f,0.8,0.8
8751,96a0b8d03,2.7,0.5
8752,2da9b0c2c,1.9,0
8753,06296e4e2,2.3,0.3
8754,e1d40ecc1,1.2,0.3
8755,87520e2c9,0.5,-0.5
8756,2db012118,1.1,0.1
8757,43b6e3f2a,2.1,0.4
8758,4c55ffdb7,2.0,0.1
8759,c039154f9,2.7,0
8760,897e065bd,0.8,-0.1
8761,cb7bfedd5,1.6,0
8762,8a9bdc274,2.9,0.7
8763,63a1fb887,0.5,0.1
8764,d6ad64584,1.5,0.2
8765,a8f17e0de,1.4,0
8766,a22ddc666,1.7,0.4
8767,8411ba490,6.9,0.6
8768,710dc1661,4.2,0.7
8769,0c28877b7,0.5,0
8770,88db34068,2.9,0.4
8771,7e8c5d816,0.9,0.4
8772,7a5b854f0,0.5,0.2
8773,55cdf4eda,1.5,0.5
8774,c15b3c9f1,0.7,0.2
8775,596d623f9,8.1,0.4
8776,c57a0afef,0.8,0.8
8777,ada465227,1.3,0.3
8778,5678616cc,6.6,0.6
8779,6f46311db,0.8,0.1
8780,4a1702099,0.2,0.2
8781,17880e117,4.6,0.3
8782,109d21b69,0.0,0
8783,b62a100d6,0.6,0.3
8784,d5d4b6f13,2.7,0.6
8785,75f582ad6,0.8,0
8786,375794bcb,1.7,0.5
8787,6d75c2ccb,0.3,0.3
8788,22f6c0ac6,2.8,0.3
8789,3daede547,1.6,0.1
8790,9c336beb7,0.1,0.1
8791,4133ec13c,6.6,0.2
8792,8db729086,1.2,0.6
8793,a143b5edf,0.3,0.3
8794,07558410c,2.1,0.3
8795,dcf366e02,0.8,0.8
8796,52db8f887,6.2,0.3
8797,7b70b7048,1.4,0.7
8798,26e7f93e8,1.4,0.3
8799,7ec72b62f,0.2,-0.2
8800,9a770c49a,6.4,0.2
8801,bc4ba2449,1.1,0.5
8802,b988d6443,2.5,0.4
8803,2f6cde44b,1.2,0.4
8804,1eb7eb47a,1.2,0.6
8805,e18d31575,8.8,0.4
8806,b8215b5e3,2.4,0.1
8807,0d34bfde7,7.6,0.4
8808,1aabe595c,3.9,0.5
8809,ea6f69d0a,3.4,0
8810,d4dd82200,1.8,0.4
8811,27456ec0f,2.1,0.3
8812,17ac391be,2.0,0.3
8813,f888d5f54,0.8,0.8
8814,1ba42eca2,0.8,0.8
8815,290cdc8ee,2.6,0
8816,bc5ae0001,1.3,0.6
8817,4e8ae40c0,0.0,0
8818,aca422e60,0.7,0.7
8819,dabe9ac5c,3.7,0
8820,168f1c6e9,1.0,0.5
8821,b7c0b9180,0.9,0.9
8822,1ab364834,0.0,0
8823,4b7f7fcca,4.6,0.4
8824,f68bec222,3.0,0
8825,c1ba2169b,0.5,-0.5
8826,3a4178fe9,2.0,0.4
8827,e6645c764,2.3,0.2
8828,dcdb6907c,1.6,0.5
8829,8ccb8778d,2.0,0.5
8830,7b660c6af,0.6,0
8831,a0bcee7e2,0.8,0.3
8832,9b2316d19,5.2,0.6
8833,1ef3f5030,0.2,0
8834,5b7007847,0.0,0
8835,db5e33633,1.3,0.3
8836,fb570c67a,1.6,0.2
8837,0627105f6,2.9,0.4
8838,ef9196721,3.4,0.3
8839,515462e67,0.9,0.9
8840,53db5839b,0.1,0.1
8841,fb1a745e6,0.3,0.1
8842,2172fb9fa,0.0,0
8843,9c5feed55,1.2,0.2
8844,9e6116358,0.2,0.2
8845,7c139389d,2.7,0.3
8846,e1c66420e,2.5,0.3
8847,7fb135352,0.7,0.2
8848,d4e96e3ce,1.0,0.4
8849,dfa39b9f1,0.8,0.1
8850,df59dd59f,0.7,0.1
8851,7ed037049,6.2,0.4
8852,900b47573,2.0,0.3
8853,d1632981e,2.1,0.1
8854,29f54c6ff,7.5,0.2
8855,ee10dbace,1.5,0.3
8856,00a1a8af4,1.9,0.6
8857,c6942a43f,1.7,0.5
8858,9dd9f107d,2.8,0.4
8859,2a69070a9,0.4,0.4
8860,a3a0fa212,3.7,0.3
8861,6fc1c066e,3.2,0.6
